Title,Brand,Price,Discount,Stock Status,Rating,Social Proof,URL
Canon Maxify MB5170 All in One Inkjet Printer (Black),"Visit the store, Canon    Canon   Visit the store",Discount not found,"19,499",Stock info not found,Rating not found,,https://www.amazon.in/Canon-Maxify-MB5170-Inkjet-Printer/dp/B06XJ2X9MP
M&M HARIS Scanner Top Cover for Use in Hp M1005 Laserjet Printer,,"₹1,399",699,In stock,5.0  5.0 out of 5 stars  (2),,https://www.amazon.in/HARIS-Scanner-Cover-Laserjet-Printer/dp/B0BX6QXQ15
"HP Laserjet Tank 1020w Printer, Wireless, Print, Hi-Speed USB 2.0, Bluetooth LE, Up to 22 ppm, 150-s",Visit the HP Store,Discount not found,"13,249",Stock info not found,Rating not found,,https://www.amazon.in/HP-Laserjet-Printer-Business-Original/dp/B0BBQCVPTW
"(Refurbished) Brother DCP-T426W - Wi-Fi Color Ink Tank Multifunction (Print, Scan & Copy) All in One Pri",Visit the Amazon Renewed Store,Discount not found,Price not found,Stock info not found,3.0  3.0 out of 5 stars,,https://www.amazon.in/Renewed-Brother-DCP-T426W-Multifunction-Printer/dp/B0BHKQ5LZR
"Bestow Bluetooth(BT) Thermal Receipt Printer 58mm (2 Inch for Office and Small Business, Compatible with ESC/POS Print Billing Invoice Android & Windows Support",,"₹6,500","3,599",In stock,5.0  5.0 out of 5 stars,,https://www.amazon.in/Bestow-Bluetooth-Commands-Business-Compatible/dp/B09RSQZTJR
2900 Top Cover (Imported) Use for Canon 2900 Printer,,Discount not found,Price not found,Stock info not found,1.0  1.0 out of 5 stars  (1),,https://www.amazon.in/2900-Top-Cover-Canon-Printer/dp/B09PD5HZ54
CPS Head Cable for EPSON L3110 L3115 L3116 L3150 3110,,Discount not found,Price not found,Stock info not found,4.5  4.5 out of 5 stars  (2),,https://www.amazon.in/CPS-Cable-EPSON-L3110-L3150/dp/B08HJL6VBY
HP Color Laserjet Pro Multifunction M479fdw,Visit the HP Store,Discount not found,759,Stock info not found,"4.4  4.4 out of 5 stars  (3,799)",,https://www.amazon.in/HP-LaserJet-M479fdw-Multifunction-Wireless/dp/B07RQB5WJW
Trailing Cable for HP Designjet T830 520 Printer Plotter Part,,"₹1,300","1,119",In stock,2.6  2.6 out of 5 stars  (3),,https://www.amazon.in/Trailing-Cable-Designjet-Printer-Plotter/dp/B07JQBQXBD
Tvs Printer-240 Monochrome Dot Matrix Printer,"Visit the store, TVS    TVS   Visit the store",Discount not found,Price not found,Stock info not found,Rating not found,,https://www.amazon.in/Tvs-Printer-240-Monochrome-Matrix-Printer/dp/B0090O9GOS
KOPYBAKE Canon G1010 Photo Cake Printer Kit Including 25 Icing Sheets and 1 Edible Ink Set (CMYK 100ml),,Discount not found,Price not found,Stock info not found,,,https://www.amazon.in/KOPYBAKE-Printer-Including-Sheets-Edible/dp/B0C4P8NS96
HipponixTech Control Panel Cable for HP DeskJet GT-5810 GT-5820 Printer (10 Pin 179 MM) Printer (Pack of 1),,Discount not found,Price not found,Stock info not found,5.0  5.0 out of 5 stars  (1),,https://www.amazon.in/HipponixTech-Control-Panel-DeskJet-GT-5810/dp/B0BVG1TF2M
Epson SureColor SC-F130 A4 Dye-Sublimation Textile Printer,Visit the Epson Store,"₹44,999","34,799",Only 1 left in stock.,2.0  2.0 out of 5 stars  (3),,https://www.amazon.in/Epson-SureColor-SC-F130-Dye-Sublimation-Textile/dp/B09XV6GLBL
Technotech LPT Printer Cable Wire for Dot Matrix and Old Inkjets Printer (5 Meter),Visit the Technotech Store,₹799,687,In stock,4.0  4.0 out of 5 stars  (13),,https://www.amazon.in/Technotech-Printer-Cable-Matrix-Inkjets/dp/B06Y2QCP12
HP Sprocket Portable 2x3 Inch Instant Photo Printer (Black Noir) Print Pictures on Zink Sticky-Backed Paper From,Visit the HP Store,Discount not found,"15,499",Stock info not found,"4.5  4.5 out of 5 stars  (4,448)",,https://www.amazon.in/HP-Sprocket-Portable-Photo-Printer/dp/B07GFT91Z1
"Citizen CL-E331 Barcode Printer Bluetooth Thermal Label Maker Wireless Easy Set Up Compatible with LAN, USB, Linux, Windows, Mac","Visit the store, Citizen    Citizen   Visit the store","₹24,999","24,311",Available to ship in 1-2 days,Rating not found,,https://www.amazon.in/Citizen-CL-E331-Bluetooth-Wireless-Compatible/dp/B0BRBDJ1C2
"KOPYBAKE Photo Cake Printer KIT Epson L130 Including 25 Icing Sheets and 1 Edible Ink Set (CMYK, 100 ML)",,Discount not found,"5,899",Stock info not found,1.0  1.0 out of 5 stars  (1),,https://www.amazon.in/KOPYBAKE-Printer-Including-Sheets-Edible/dp/B0B1DNHRTX
Canon imageClass LBP223dw Single Function (Print only) Monochrome WiFi 33ppm Laser Printer with Duplex,"Visit the store, Canon    Canon   Visit the store",Discount not found,"22,299",Stock info not found,Rating not found,,https://www.amazon.in/Canon-imageClass-LBP223dw-Function-Monochrome/dp/B09GX96CY7
"Kodak Printomatic Digital Instant Print Camera (Neon Green), Full Color Prints On Zink 2x3 Sticky-Backed Photo Paper - Print Memories Instantly","Visit the store, KODAK    KODAK   Visit the store","₹27,000","12,485",,Rating not found,,https://www.amazon.in/Kodak-PRINTOMATIC-Digital-Instant-Sticky-Backed/dp/B07FCRLPJC
3 INCH Thermal Printer Mechanism,,Discount not found,Price not found,Stock info not found,,,https://www.amazon.in/3-INCH-Thermal-Printer-Mechanism/dp/B096Y3Y6W1
Encrust Ventures Tastycrafts Edible Printer Food Ink Baking Edible Printing Special for Photo Cake Decor Compatible with All Printers Use with Edible Sheet Cyan - 100 ml,,Discount not found,"1,598",Stock info not found,4.4  4.4 out of 5 stars  (2),,https://www.amazon.in/Tastycrafts-Printer-Printing-Compatible-Printers/dp/B08HZ7MVJG
"Brother DCP-L3551CDW Colour LED Multifunction Centre with Duplex, Wireless & Networking Technology",Visit the Brother Store,Discount not found,"13,249",Stock info not found,3.7  3.7 out of 5 stars  (52),,https://www.amazon.in/Brother-DCP-L3551CDW-Multifunction-Networking-Technology/dp/B07NYVN7GP
"Itsy Bitsy Ranger Tim Holtz Distress Ink Pad (Iced Spruce, 3 x 3-in)",,Discount not found,Price not found,Stock info not found,5.0  5.0 out of 5 stars  (1),,https://www.amazon.in/Ranger-Tim-Holtz-Distress-Ink/dp/B07TS2WRF3
(Refurbished) Brother DCP-T220 All-in One Ink Tank Refill System Printer,Visit the Amazon Renewed Store,Discount not found,Price not found,Stock info not found,5.0  5.0 out of 5 stars  (1),,https://www.amazon.in/Refurbished-Brother-DCP-T220-Refill-Printer/dp/B0C46KTLCR
SANCTrix Attack On Titan Laptop Skin Stickers for Dell/Lenovo/Acer/HP (15.6 Inch) with Three Mobile Sticker,,Discount not found,269,Stock info not found,3.1  3.1 out of 5 stars  (7),,https://www.amazon.in/SANCTrix-Attack-Laptop-Stickers-Sticker/dp/B09RSJ69MT
"Xerox C230, A4 Colour Printer",,Discount not found,"19,499",Stock info not found,3.7  3.7 out of 5 stars  (124),,https://www.amazon.in/Xerox-C230-A4-Colour-Printer/dp/B099X3HJQK
Tastycrafts Edible Printer Ink | Food Ink | Baking Edible Printing | Special for Photo Cake Decor | Compatible with All Printers | Use with Edible Sheet | Yellow - 100 ml,,Discount not found,"1,598",Stock info not found,4.0  4.0 out of 5 stars  (1),,https://www.amazon.in/Tastycrafts-Printer-Printing-Compatible-Printers/dp/B08HZ89MY5
(Refurbished) HP Z6Z13A 319 All-in-One Ink Tank Colour Printer,Visit the Amazon Renewed Store,Discount not found,"5,899",Stock info not found,5.0  5.0 out of 5 stars  (2),,https://www.amazon.in/Renewed-HP-Z6Z13A-Colour-Printer/dp/B07MCLDLKY
"Tim Holtz Ranger Distress Oxide Ink Bundle E - Four 3"" x 3"" Pads - Black Soot, Walnut Stain, Vintage Photo, and Antique Linen",,Discount not found,"3,797",,Rating not found,,https://www.amazon.in/Tim-Holtz-Ranger-Distress-Bundle/dp/B07D2MLD8D
"3DInnovations 3D Printer Platform/Heat Bed/Hot Bed Supporting Spring (Quantity: 8 pcs, Color: Black, Diameter: 4.8 mm; Length: 8 mm in Elastic State)","Visit the store, 3DINNOVATIONS    3DINNOVATIONS   Visit the store",Discount not found,235,In stock,Rating not found,,https://www.amazon.in/3D-Innovations-CHPSS520-Platform-Supporting/dp/B01MTAQCJS
Epson LQ-1310 Impact Printer,Visit the Epson Store,Discount not found,Price not found,Stock info not found,3.8  3.8 out of 5 stars,,https://www.amazon.in/Epson-LQ-1310-Dot-Matrix-Printer/dp/B00P3ZXFMM
SATO Printhead Cleaning Kit for Thermal Transfer Printers,,Discount not found,Price not found,Stock info not found,Rating not found,,https://www.amazon.in/SATO-Printhead-Cleaning-Transfer-Printers/dp/B01LBM1FVI
SEIBEN XP 437B High Resolution 300 DPI 4 inch Direct/Transfer Thermal Barcode Label Printer,,"₹20,000","12,999",Only 2 left in stock.,3.9  3.9 out of 5 stars  (13),,https://www.amazon.in/SEIBEN-Resolution-Transfer-Thermal-Barcode/dp/B0BB6V1N4Q
PRINT HOME 1020 Pressure Roller Lower Bush for USE in HP Laserjet 1020 1010 M1005 Canon LBP-2900B Printer Pack of 10,,Discount not found,Price not found,Stock info not found,2.7  2.7 out of 5 stars  (3),,https://www.amazon.in/PRINT-HOME-Pressure-Laserjet-LBP-2900B/dp/B09GRGFC7Q
Lipi Pb2 passbook Printer Cartridge,,₹550,429,Only 1 left in stock.,3.6  3.6 out of 5 stars  (5),,https://www.amazon.in/Lipi-Pb2-passbook-Printer-Cartridge/dp/B08X4BYG7J
Epson EcoTank L6580 Wi-Fi Duplex Multifunction ADF InkTank Office Printer with PCL Support,Visit the Epson Store,"₹81,000","73,990",,5.0  5.0 out of 5 stars  (2),,https://www.amazon.in/Epson-EcoTank-L6580-Multifunction-InkTank/dp/B09TY96QGC
Scanner Cable for Ink Tank Wireless HP 410 All-in-One Color Printer,"Visit the store, Truvic    Truvic   Visit the store",₹700,340,,Rating not found,,https://www.amazon.in/Scanner-Cable-Wireless-Color-Printer/dp/B08H52HRWD
3DInnovations 3D Printer Heating Block/Heat Block for E3D V6 J-Head hotend (Quantity: 1 pc),"Visit the store, 3DINNOVATIONS    3DINNOVATIONS   Visit the store",Discount not found,260,In stock,Rating not found,,https://www.amazon.in/3DInnovations-Printer-Heating-J-Head-Quantity/dp/B0722D5SXS
HP Colour Laserjet Pro MFP M479dw Wireless Multifunction Printer,Visit the HP Store,Discount not found,Price not found,Stock info not found,4.4  4.4 out of 5 stars  (475),,https://www.amazon.in/HP-Laserjet-Wireless-Multifunction-Printer/dp/B07S5GD3Z6
HP Laserjet Mfp M72625Dn wired Monochrome Laser Printers,Visit the HP Store,Discount not found,"19,499",Stock info not found,2.3  2.3 out of 5 stars  (2),,https://www.amazon.in/HP-Laserjet-MFP-M72625dn-Printer/dp/B07H57N93S
(Refurbished) Brother MFC-T920DW All-in One Ink Tank Refill System Printer with Wi-Fi and Auto Duplex Printing,Visit the Amazon Renewed Store,Discount not found,Price not found,Stock info not found,,,https://www.amazon.in/Refurbished-Brother-MFC-T920DW-Printer-Printing/dp/B0BYSPTG72
Printer CCD Scanner Cable for Laser MFP 1200a / 1200W Hp,,₹600,390,,3.1  3.1 out of 5 stars  (2),,https://www.amazon.in/Printer-Scanner-Cable-Laser-1200a/dp/B0BQJWSVZQ
HP Ink Tank 316 All-in-one Colour Printer with Upto 7500 Black and 8000 Colour Pages Included in The,Visit the HP Store,Discount not found,Price not found,Stock info not found,Rating not found,,https://www.amazon.in/HP-316-Printer-Magenta-Bottles/dp/B08KH398BS
"Encrust Ventures Tastycrafts Edible Baking Food Printer Ink for Photo Cake Decor (Magenta, Compatible with All Printers, Use with Edible Sheet, 100 ml)",,Discount not found,"1,598",Stock info not found,4.5  4.5 out of 5 stars  (2),,https://www.amazon.in/Tastycrafts-Printer-Printing-Compatible-Printers/dp/B08HZB1MM4
HP Color Laserjet Pro MFP M183fw Laser Printer,Visit the HP Store,"₹72,500","62,999",In stock,4.2  4.2 out of 5 stars  (4),,https://www.amazon.in/HP-Color-Laserjet-M183fw-Printer/dp/B089Y8P967
Rugtek Posiflex RP 76-4inch Width Thermal Printer,,Discount not found,"4,989",Stock info not found,Rating not found,,https://www.amazon.in/Posiflex-Rugtek-76-4inch-Thermal-Printer/dp/B07PB34DZ4
Ricoh Aficio 3510DN A4 Monochrome Laser Printer,Visit the Ricoh Store,Discount not found,Price not found,Stock info not found,3.3  3.3 out of 5 stars,,https://www.amazon.in/Ricoh-Aficio-3510DN-Monochrome-Printer/dp/B008QN9JM8
"BTBESTTON compatible with Hp Full Gear Set for Use in Hp 1020, 1010, LBP 2900, 3000 Compatible for M1005, Printers",Visit the BTBESTTON Store,Discount not found,Price not found,Stock info not found,,,https://www.amazon.in/BTBESTTON-1020-1010-LBP-2900/dp/B0CFLRCK9P
ELEGOO 9.1 Inches 4K Mono LCD for Saturn S 3D Printer,"Visit the store, Protomont TECHNOLOGIES    Protomont TECHNOLOGIES   Visit the store",Discount not found,Price not found,Stock info not found,Rating not found,,https://www.amazon.in/ELEGOO-Inches-Mono-Saturn-Printer/dp/B0BH4RBJ2D
"Gainscha Desktop Barcode Label Printer 4 inch Thermal Transfer Printer GS-2406T SUEH, 203dpi, 64MB SDRAM, Inbuilt LAN Port and Free Label Design & Database Software (Worth of Rs.15,000/-)",,Discount not found,Price not found,Stock info not found,,,https://www.amazon.in/Gainscha-Desktop-Thermal-Transfer-GS-2406T/dp/B09TKGW81D
CPS USB Connector for Printer Formatter Card (5 PC Bundle),,Discount not found,Price not found,Stock info not found,4.0  4.0 out of 5 stars  (1),,https://www.amazon.in/CPS-Connector-Printer-Formatter-Bundle/dp/B0852MLTGQ
Epson WorkForce ES-50 Portable Sheet-Fed Document Scanner for PC and Mac,Visit the Epson Store,Discount not found,"19,499",Stock info not found,"4.4  4.4 out of 5 stars  (5,088)",,https://www.amazon.in/Epson-Workforce-ES-50-Portable-Sheet-fed/dp/B07KQZWPYN
Tvs LP-45 Barcode Label Printer,"Visit the store, TVS    TVS   Visit the store",Discount not found,"6,889",Stock info not found,Rating not found,,https://www.amazon.in/Tvs-LP-45-Barcode-Label-Printer/dp/B01A5PS0OW
Argox CP-2140 Barcode Printer,,Discount not found,"6,750",Stock info not found,4.9  4.9 out of 5 stars  (6),,https://www.amazon.in/Argox-CP2140-CP-2140-Barcode-Printer/dp/B007OZP4GO
HP 126A Laserjet Imaging Drum,Visit the HP Store,Discount not found,Price not found,Stock info not found,4.6  4.6 out of 5 stars  (810),,https://www.amazon.in/Ce314A-Laserjet-Imaging-Printer-Cartridges/dp/B0044UEXT6
"HipponixTech Head Cable set Original for Canon G-Series G1000, G1010,G2000, G2002, G2010, G2012, G3000, G3010, G3012,G4000, G4010 Printers",,₹499,249,In stock,Rating not found,,https://www.amazon.in/HipponixTech-set-Original-Canon-G2010/dp/B0CCF343FB
Dotpot Black Lower Fuser Pressure Roller Compatible for Canon -LBP2900 /L-120 /MF4150/LBP3000/3112/1210,"Visit the store, Dotpot    Dotpot   Visit the store",₹999,549,In stock,Rating not found,,https://www.amazon.in/Dotpot-Pressure-Compatible-LBP2900-LBP3000/dp/B09SQ1BPWC
Assuretech Scanner Top Cover/Top Door for Laserjet M1005 MFP Printer,,Discount not found,Price not found,Stock info not found,3.5  3.5 out of 5 stars  (9),,https://www.amazon.in/Assuretech-Scanner-Cover-Laserjet-Printer/dp/B08R5WFWK6
HP Laserjet Pro MFP M429fdw (W1A35A) Printer,Visit the HP Store,Discount not found,"22,299",Stock info not found,1.7  1.7 out of 5 stars  (4),,https://www.amazon.in/HP-Laserjet-M429fdw-W1A35A-Printer/dp/B0851911VC
"Zebra ZD420t Thermal Transfer Desktop Printer for Labels, Receipts, Barcodes, Tags, and Wrist Bands, Print Width 4 in, 300 dpi, USB, ZD42043-T0G000EZ - BIS 2020 Model",,Discount not found,Price not found,Stock info not found,3.2  3.2 out of 5 stars  (2),,https://www.amazon.in/Zebra-Transfer-Receipts-Barcodes-ZD42043-T0G000EZ/dp/B084BDTF92
HESPLUS Shockproof Hard Storage Case for Canon Selphy CP1500 CP1300 CP1200 Wireless Color Photo Printer,,"₹14,546.40","4,680",,4.7  4.7 out of 5 stars,,https://www.amazon.in/HESPLUS-Shockproof-Storage-Wireless-Printer/dp/B07KGCH1G8
JET BLACK Teflon Fuser Film Sleeve for Canon -LBP2900 /L-120 /MF4150/LBP3000/3112/1210,,₹499,299,In stock,3.6  3.6 out of 5 stars  (3),,https://www.amazon.in/JET-BLACK-Teflon-LBP2900-LBP3000/dp/B079VTXWYZ
"Canon Genuine Toner, Cartridge 045 Magenta (1240C001), 1 Pack, for Canon Color imageCLASS MF634Cdw, MF632Cdw","Visit the store, Canon    Canon   Visit the store","₹16,500","15,500",In stock,Rating not found,,https://www.amazon.in/Canon-Original-045-Toner-Cartridge/dp/B06Y171NQT
"GPS Compatible Toner Cartridge 329 Magenta for Use in Canon Printer imageCLASS LBP7010C, Canon imageCLASS LBP7018C, Canon imageCLASS LBP7510 Color(s): Magenta",Visit the GPS Colour Your Dreams Store,"₹1,299",682,In stock,1.0  1.0 out of 5 stars,,https://www.amazon.in/GPS-Toner-Cartridge-329-Magenta/dp/B01JM6QIZI
"56X HP CF256X Original Toner Cartridge For Hp M436n, M436NDA Printer Copier Machine",Visit the HP Store,"₹2,853","2,750",In stock,4.4  4.4 out of 5 stars,,https://www.amazon.in/Yield-Black-LaserJet-Cartridge-CF256X/dp/B0745Z6PNV
"Print Star Fuser Drive Gear Compatible with HP Laserjet HP Laserjet 1020, 1010, 1020+, M1005 and Canon LBP 2900B & LBP3000 Printers (Pack of 1)","Visit the store, Print Star    Print Star   Visit the store",₹399,199,In stock,Rating not found,,https://www.amazon.in/Print-Star-Compatible-Laserjet-Printers/dp/B09W9KYL12
"Dzazner Full Panel Laptop Skins Compatible with 13.3, 14.1, 15.6 inch - No Residue, Bubble Free - Removable HD Printed Vinyl/Sticker/Cover Compatible for Dell-Lenovo-Acer-HP (Black Yeloow Sparkle)",,₹599,259,In stock,2.5  2.5 out of 5 stars  (2),,https://www.amazon.in/Dzazner-Panel-Laptop-Skins-Compatible/dp/B09GKPHBZZ
HP Sprocket Portable 2x3 Instant Photo Printer (Black Noir) Zink Paper Bundle,Visit the HP Store,Discount not found,"15,499",Stock info not found,4.4  4.4 out of 5 stars  (214),,https://www.amazon.in/HP-Sprocket-Portable-Instant-Printer/dp/B08LNZW1HZ
Polaroid Originals Lab - Digital to Analog Polaroid Photo Printer (9019),"Visit the store, Polaroid    Polaroid   Visit the store","₹45,984.90","15,499",,Rating not found,,https://www.amazon.in/Polaroid-Lab-Digital-Analog-Printer/dp/B07WHMKXQB
Brother MFC-L3735CDN Colour LED Multifunction Centre with Duplex & Networking Technology,Visit the Brother Store,Discount not found,"22,299",Stock info not found,2.5  2.5 out of 5 stars  (7),,https://www.amazon.in/Brother-MFC-L3735CDN-Multifunction-Networking-Technology/dp/B07NYY18GJ
Epson L1455 A3 All-in-One Color Inkjet Printer (Black),Visit the Epson Store,Discount not found,"65,399",Only 1 left in stock.,3.3  3.3 out of 5 stars  (37),,https://www.amazon.in/Epson-L1455-Color-Inkjet-Printer/dp/B075JG42MZ
HP A3 Laserjet Pro M706n,Visit the HP Store,Discount not found,"22,299",Stock info not found,3.8  3.8 out of 5 stars  (5),,https://www.amazon.in/HP-A3-LaserJet-Pro-M706n/dp/B01M0UP599
Fastening Tape 0.75inch One Wrap Hook & Loop Fastening Tape 5 Yard/Roll - Black,,₹999,504,Only 1 left in stock.,4.0  4.0 out of 5 stars  (139),,https://www.amazon.in/Fastening-Tape-0-75inch-Wrap-Hook/dp/B004AF9II6
"Limeink 8 Pack Compatible PGI-35 & CLI-36 Ink Cartridges (5 Black, 3 Color) Color Set Use for Canon PIXMA iP100 PIXMA iP110 Series Printers 1509b002 1511B002",,"₹10,241.40","3,297",,4.5  4.5 out of 5 stars  (354),,https://www.amazon.in/Compatible-Cartridges-Printers-1509b002-1511B002/dp/B015YALJ0U
